flight_number,departure_airport,arrival_airport,departure_date,arrival_date,departure_time,arrival_time,airline,passenger_count,flight_duration
1423,BZF,BZF,06/04/2022,10/01/2022,7:51 AM,2:59 AM,American,353,24
8865,PMP,BCI,01/25/2022,02/08/2022,9:1 AM,3:25 AM,United,16,20
3672,PMP,YFX,07/03/2022,11/09/2022,11:37 AM,12:37 AM,Delta,259,24
9299,BZB,ESP,12/20/2022,01/28/2022,3:19 AM,3:33 AM,United,394,15
4160,BFX,YCY,03/11/2022,04/28/2022,2:25 AM,12:37 AM,American,353,19
6503,ESP,YFX,08/23/2022,10/17/2022,8:2 PM,8:28 PM,Delta,35,20
3659,PMP,BZF,07/26/2022,12/17/2022,9:4 AM,12:32 PM,United,423,15
2666,BCI,PMP,09/18/2022,09/18/2022,11:14 PM,9:55 PM,Delta,145,21
2242,YFX,YCY,09/27/2022,08/07/2022,12:27 AM,11:39 AM,American,225,5
9010,PMP,YCY,07/20/2022,09/29/2022,3:4 PM,2:47 AM,United,396,5
4450,YCY,PMP,11/06/2022,01/13/2022,7:51 AM,10:1 AM,United,20,15
5222,BFO,BZB,10/12/2022,02/19/2022,9:47 PM,1:56 AM,United,283,10
3513,BFX,PMP,11/20/2022,05/06/2022,11:11 PM,11:2 AM,United,136,24
2391,BZF,BZF,10/31/2022,03/14/2022,9:26 AM,5:58 AM,American,204,7
4543,BFX,BZF,01/01/2022,05/27/2022,4:24 AM,7:48 AM,Delta,277,13
4929,BFO,YFX,05/14/2022,02/18/2022,1:33 AM,6:14 AM,United,39,21
5901,BZF,PMP,12/04/2022,12/28/2022,7:21 AM,1:5 AM,Delta,358,17
9189,BZB,BFX,02/16/2022,09/10/2022,11:25 AM,12:59 PM,American,199,1
5290,BZF,ESP,06/19/2022,10/20/2022,6:54 AM,5:42 AM,Delta,69,3
2115,FYM,YCY,06/02/2022,07/27/2022,2:19 PM,4:30 AM,American,327,23
3080,YFX,FYM,03/13/2022,03/12/2022,4:50 AM,4:28 PM,American,74,15
3349,BFX,ESP,01/17/2022,02/23/2022,6:20 AM,10:42 AM,American,98,10
5530,YFX,ESP,04/08/2022,04/10/2022,8:55 PM,8:3 PM,American,312,3
9620,BFX,BFO,04/18/2022,02/12/2022,10:35 AM,4:1 PM,American,214,1
5014,BFX,ESP,07/31/2022,12/29/2022,8:27 AM,3:55 PM,American,481,24
7009,ESP,BZB,08/15/2022,06/02/2022,10:13 PM,10:51 AM,Delta,330,3
9533,BFO,YFX,01/22/2022,05/01/2022,7:33 PM,3:13 PM,American,198,20
1617,PMP,BFO,06/23/2022,02/01/2022,8:6 PM,7:12 AM,United,235,16
2082,BZB,BZF,10/11/2022,06/06/2022,11:41 PM,6:57 AM,American,381,8
4305,BFX,PMP,08/12/2022,07/17/2022,5:55 AM,12:5 PM,American,499,10
1448,BZF,BCI,06/04/2022,07/02/2022,10:24 AM,11:31 PM,Delta,235,17
2966,YCY,BZB,11/02/2022,05/06/2022,5:20 PM,6:46 AM,Delta,284,23
8270,PMP,BFO,11/18/2022,03/18/2022,11:43 PM,4:45 PM,American,40,8
6943,BCI,BFO,03/25/2022,12/11/2022,6:47 PM,8:10 PM,United,53,12
5760,ESP,PMP,11/04/2022,08/02/2022,1:51 PM,12:11 PM,Delta,389,13
8768,YCY,BCI,11/27/2022,04/29/2022,3:6 AM,10:8 PM,American,492,22
9037,FYM,ESP,08/19/2022,03/29/2022,2:42 AM,6:21 PM,American,389,7
4530,YCY,PMP,02/04/2022,11/04/2022,9:50 PM,9:55 AM,United,414,3
1746,YCY,PMP,04/13/2022,11/30/2022,7:8 AM,1:27 PM,Delta,440,2
9412,YFX,BFX,06/02/2022,06/29/2022,12:43 PM,3:5 PM,United,436,6
6993,BZF,BZB,12/25/2022,12/02/2022,2:17 PM,2:10 AM,United,426,24
8255,YFX,YCY,11/26/2022,03/14/2022,4:43 PM,5:6 AM,American,32,24
6740,ESP,FYM,03/04/2022,11/04/2022,6:7 PM,10:39 PM,American,427,5
9113,YCY,PMP,06/26/2022,04/13/2022,9:13 PM,4:5 AM,Delta,47,22
9139,BZF,BCI,03/22/2022,07/18/2022,5:12 AM,6:0 PM,Delta,284,19
4600,ESP,YCY,08/07/2022,11/28/2022,4:49 PM,1:12 AM,American,55,5
9871,PMP,YFX,12/05/2022,05/30/2022,6:19 PM,5:53 AM,United,364,12
7138,YCY,BZB,01/14/2022,05/24/2022,5:12 AM,1:22 AM,United,346,17
3767,BCI,YFX,01/25/2022,08/16/2022,3:50 PM,10:15 AM,United,99,23
3321,BCI,PMP,06/10/2022,03/14/2022,2:45 PM,7:10 AM,American,243,22
4867,BFX,BZF,02/06/2022,04/28/2022,9:11 PM,7:6 PM,United,125,13
4724,BFO,YFX,01/09/2022,07/17/2022,7:28 PM,3:11 AM,Delta,40,18
4934,BFX,YCY,07/31/2022,01/18/2022,2:29 AM,7:4 PM,American,496,8
3359,FYM,YCY,11/12/2022,08/30/2022,7:45 AM,4:36 AM,Delta,275,19
7916,YCY,BFX,06/09/2022,04/20/2022,3:3 AM,1:7 AM,American,452,22
9329,BCI,ESP,01/20/2022,08/23/2022,12:45 PM,6:8 AM,United,67,14
6307,YCY,BFO,05/20/2022,05/07/2022,12:51 AM,5:43 AM,United,211,8
5386,YFX,BFX,11/05/2022,11/23/2022,9:59 PM,2:57 PM,United,345,10
1911,ESP,YFX,06/13/2022,07/04/2022,3:22 PM,8:17 PM,Delta,372,22
2785,BZF,FYM,09/21/2022,01/19/2022,12:14 AM,11:43 AM,American,297,4
9516,BFX,BCI,01/18/2022,09/15/2022,12:44 PM,12:7 PM,United,319,2
1141,BZB,BFX,05/23/2022,06/09/2022,6:26 PM,1:43 PM,Delta,48,8
8102,ESP,BFX,03/09/2022,07/14/2022,6:47 PM,5:5 AM,Delta,365,10
1989,ESP,PMP,06/22/2022,04/04/2022,6:31 PM,4:27 AM,Delta,260,7
8988,BFX,ESP,05/15/2022,05/14/2022,10:7 AM,2:51 AM,Delta,261,4
2439,BFX,BCI,01/23/2022,07/11/2022,7:16 PM,10:29 AM,American,110,21
7093,YCY,BZB,02/14/2022,01/24/2022,5:59 AM,9:20 AM,American,98,18
6129,BZF,BCI,10/27/2022,08/26/2022,6:12 AM,6:24 AM,United,419,3
5255,YCY,BFX,02/20/2022,11/12/2022,9:59 PM,10:46 PM,Delta,425,7
9878,YCY,BCI,02/06/2022,02/15/2022,11:13 AM,12:30 PM,Delta,91,23
5958,BZB,PMP,10/02/2022,12/06/2022,12:34 AM,7:3 AM,United,332,3
3214,BCI,YCY,02/16/2022,04/06/2022,10:51 PM,9:36 PM,Delta,22,21
6198,FYM,BFO,06/14/2022,09/19/2022,4:40 PM,2:13 PM,United,345,20
7493,FYM,BZB,09/04/2022,02/18/2022,9:18 PM,4:12 AM,Delta,151,9
1415,ESP,BZB,04/04/2022,07/08/2022,10:13 PM,10:39 PM,United,308,24
8602,BZB,BZF,06/07/2022,04/27/2022,9:34 AM,10:28 PM,American,181,3
4076,BFO,FYM,04/19/2022,09/09/2022,9:0 AM,9:15 AM,United,74,3
8411,BZB,PMP,08/15/2022,07/29/2022,1:50 PM,11:50 PM,American,327,11
6846,BFX,BCI,10/30/2022,06/08/2022,9:58 AM,5:46 AM,Delta,222,17
2643,YFX,YFX,04/16/2022,08/08/2022,4:51 PM,4:12 AM,United,13,14
5868,BZF,FYM,03/07/2022,05/27/2022,8:46 AM,10:51 PM,American,158,8
8824,BFO,BZB,11/11/2022,07/20/2022,9:11 PM,11:13 AM,United,340,2
5574,YCY,PMP,11/11/2022,09/20/2022,3:24 PM,4:59 AM,United,47,7
8447,PMP,BFX,07/31/2022,04/14/2022,3:11 AM,1:22 AM,Delta,291,21
8030,BCI,FYM,08/16/2022,07/21/2022,9:15 PM,12:11 PM,American,342,19
4127,YCY,BFO,12/01/2022,02/01/2022,5:2 PM,1:46 AM,United,442,10
8115,YCY,BZB,05/12/2022,05/10/2022,4:17 PM,6:44 AM,United,85,20
1490,FYM,BFO,11/28/2022,03/26/2022,3:8 AM,12:14 AM,Delta,257,24
5280,BFX,BZB,08/03/2022,10/09/2022,1:29 PM,9:41 AM,American,230,7
7280,FYM,BZB,06/05/2022,02/16/2022,10:17 AM,12:26 AM,American,492,16
5435,BFO,YCY,01/13/2022,02/15/2022,2:43 PM,2:37 AM,Delta,438,13
4095,YFX,YFX,04/09/2022,03/12/2022,9:4 AM,5:8 AM,American,429,23
8555,ESP,BFO,05/08/2022,08/22/2022,2:56 AM,10:27 AM,American,249,13
2207,ESP,FYM,03/10/2022,11/18/2022,6:35 PM,5:3 AM,United,224,23
5359,YFX,ESP,01/01/2022,03/01/2022,9:16 AM,11:55 AM,American,164,16
2412,FYM,BFX,10/04/2022,10/11/2022,11:36 AM,10:3 AM,American,300,12
1575,PMP,BFO,08/03/2022,12/14/2022,3:41 AM,2:7 AM,Delta,432,7
7350,BFX,YFX,10/04/2022,12/01/2022,6:20 AM,10:45 AM,United,286,15
6247,PMP,YFX,06/08/2022,04/27/2022,8:49 AM,2:27 PM,United,196,10
2016,BFX,PMP,12/15/2022,08/20/2022,12:45 PM,11:7 AM,United,209,14
4836,YFX,FYM,11/29/2022,08/05/2022,3:52 PM,10:11 AM,Delta,345,19
8359,BFO,BCI,05/22/2022,06/07/2022,8:22 PM,1:51 PM,American,424,2
9176,BZB,BFX,02/21/2022,10/21/2022,1:56 PM,12:1 PM,American,256,15
2082,BZB,BZB,01/10/2022,01/19/2022,8:32 AM,7:21 AM,United,368,20
8815,BFO,ESP,10/14/2022,07/21/2022,3:3 PM,5:48 PM,American,115,14
2346,YFX,YCY,03/29/2022,03/01/2022,11:15 PM,10:26 PM,Delta,332,11
3650,FYM,BCI,01/21/2022,08/17/2022,8:26 PM,3:54 AM,American,145,18
1927,BZF,ESP,04/29/2022,10/07/2022,2:13 AM,12:3 PM,Delta,38,15
7755,ESP,BFO,09/23/2022,02/16/2022,5:59 AM,2:17 AM,American,102,9
3497,BFO,YFX,03/14/2022,11/08/2022,6:17 PM,6:42 AM,American,95,9
3833,YFX,YFX,09/15/2022,06/10/2022,6:0 PM,5:22 AM,United,337,2
3777,BFO,YCY,10/26/2022,05/04/2022,12:9 PM,7:34 PM,Delta,333,8
3963,BZF,YCY,03/19/2022,01/16/2022,9:56 AM,10:38 AM,Delta,205,5
6991,YFX,PMP,05/21/2022,10/17/2022,6:33 AM,1:40 AM,Delta,84,24
7794,BZB,BZF,08/20/2022,04/06/2022,4:42 PM,3:1 PM,American,82,24
2146,BFX,BFX,03/20/2022,05/25/2022,3:20 PM,8:9 AM,American,457,15
8968,BZF,ESP,02/25/2022,03/07/2022,6:11 PM,12:29 PM,Delta,463,18
9566,PMP,YCY,08/04/2022,09/18/2022,3:40 PM,6:48 PM,United,273,15
2813,BZF,BZF,11/18/2022,04/19/2022,1:49 AM,4:19 AM,Delta,449,16
4821,YCY,YFX,06/25/2022,08/10/2022,2:41 AM,1:34 AM,United,138,22
4621,ESP,ESP,10/07/2022,03/03/2022,11:12 PM,9:48 AM,United,42,4
9164,PMP,BZB,11/03/2022,05/17/2022,12:29 PM,2:49 PM,Delta,112,19
6882,YFX,BFX,10/03/2022,09/05/2022,12:0 AM,5:45 PM,American,107,13
9561,YCY,YFX,02/13/2022,12/26/2022,12:50 PM,1:58 AM,United,349,22
9773,BFO,BFO,11/12/2022,09/21/2022,6:48 PM,3:47 PM,United,374,14
7584,YCY,BFX,11/25/2022,09/13/2022,10:13 PM,11:19 PM,Delta,130,9
2903,BZB,PMP,04/17/2022,05/06/2022,12:22 AM,7:16 AM,American,76,9
6457,BFX,BFO,03/09/2022,01/13/2022,3:48 PM,8:18 AM,United,206,2
2934,YFX,YCY,05/08/2022,09/09/2022,3:42 PM,4:33 PM,American,153,19
5623,BFX,YCY,07/02/2022,06/06/2022,7:29 AM,7:37 AM,United,224,6
9908,BCI,BFX,08/27/2022,01/21/2022,10:8 AM,4:47 AM,American,277,7
5122,FYM,FYM,07/25/2022,06/11/2022,5:55 PM,4:25 AM,Delta,188,17
3898,YCY,BZF,10/14/2022,12/20/2022,3:50 PM,2:6 PM,American,500,6
7546,PMP,YCY,03/03/2022,02/18/2022,8:15 AM,7:58 PM,United,241,17
9468,FYM,BFO,06/03/2022,08/03/2022,1:39 PM,8:7 AM,Delta,47,9
5138,PMP,PMP,07/12/2022,09/03/2022,11:2 AM,3:13 AM,American,13,12
4656,BCI,BFO,10/23/2022,07/10/2022,4:15 AM,10:7 AM,United,496,13
2294,BZF,YFX,05/25/2022,01/10/2022,5:46 PM,3:3 PM,American,69,13
8087,BFX,FYM,11/14/2022,12/19/2022,1:4 AM,11:24 AM,American,6,23
6225,BZF,FYM,08/24/2022,10/25/2022,10:31 AM,1:23 PM,Delta,289,3
6529,BFO,FYM,06/10/2022,02/26/2022,1:19 PM,9:3 AM,United,398,2
4600,PMP,YCY,11/25/2022,09/10/2022,2:29 PM,3:55 AM,United,413,15
9685,BFO,BZB,03/24/2022,01/15/2022,4:4 PM,11:29 PM,American,485,1
9613,YFX,BCI,08/25/2022,01/28/2022,4:44 PM,10:11 AM,Delta,205,9
2014,YFX,PMP,03/05/2022,04/05/2022,11:54 AM,9:14 AM,American,94,2
8837,BCI,BFX,11/19/2022,02/17/2022,3:42 AM,1:37 PM,Delta,87,4
3632,BCI,BFX,02/17/2022,03/24/2022,5:58 PM,8:36 AM,United,490,11
9610,FYM,YFX,07/06/2022,09/18/2022,3:30 AM,9:56 AM,United,317,20
1808,YCY,BFX,07/31/2022,01/05/2022,5:50 AM,4:10 AM,United,83,22
9316,YFX,BFX,10/13/2022,09/13/2022,3:2 PM,10:31 PM,Delta,467,9
4762,BZF,BZB,12/06/2022,05/27/2022,1:3 PM,11:19 PM,United,259,19
3146,PMP,BFX,11/12/2022,09/23/2022,5:6 PM,7:1 PM,American,457,13
8201,ESP,BZB,12/25/2022,04/27/2022,9:44 AM,11:12 PM,United,295,12
3436,BFO,BCI,12/04/2022,09/11/2022,2:27 PM,9:19 PM,United,130,13
3635,BZF,BFX,09/21/2022,04/10/2022,5:59 AM,8:50 AM,United,421,24
8076,YCY,BZF,07/08/2022,03/18/2022,3:59 PM,4:45 AM,American,195,10
9893,BFX,YFX,04/17/2022,11/13/2022,4:8 PM,1:53 AM,Delta,12,19
4056,FYM,BFX,05/04/2022,11/19/2022,8:4 PM,7:46 PM,United,101,21
8225,BZF,YFX,01/09/2022,09/14/2022,2:4 AM,2:13 PM,Delta,292,23
6193,BZF,BZB,04/20/2022,10/31/2022,9:20 PM,11:31 PM,American,191,5
3629,YFX,BFX,05/29/2022,12/03/2022,5:31 PM,7:33 PM,United,103,9
8874,ESP,BZF,03/19/2022,09/04/2022,4:0 AM,2:29 PM,United,274,5
1958,FYM,BCI,02/24/2022,12/02/2022,8:39 PM,3:52 AM,Delta,394,14
4928,BCI,FYM,05/05/2022,09/05/2022,12:44 AM,11:9 PM,American,59,3
1801,ESP,BFX,10/01/2022,09/12/2022,8:58 PM,1:35 PM,United,349,19
6942,BFO,ESP,11/13/2022,07/20/2022,6:7 PM,10:25 PM,Delta,113,3
7148,BCI,PMP,10/24/2022,05/12/2022,5:14 AM,12:14 AM,Delta,257,23
6011,YFX,BZF,02/24/2022,04/14/2022,5:55 AM,3:59 PM,American,57,23
2114,BZB,YCY,02/25/2022,02/11/2022,4:14 PM,6:39 AM,American,446,15
2506,YFX,FYM,12/05/2022,08/28/2022,6:30 PM,9:17 AM,American,168,9
4078,BZB,BZB,08/15/2022,02/15/2022,8:27 PM,3:33 PM,United,376,13
1998,YFX,YFX,10/06/2022,04/30/2022,8:30 AM,1:56 AM,Delta,430,2
8095,BCI,BZF,10/08/2022,06/22/2022,2:50 PM,11:56 PM,American,232,22
1454,BZF,YCY,04/06/2022,10/17/2022,3:57 PM,4:9 AM,United,195,12
1115,BZB,BFX,06/15/2022,12/30/2022,10:18 AM,6:29 AM,United,93,24
4746,YCY,YFX,02/08/2022,05/13/2022,7:57 PM,1:20 PM,United,126,20
6755,BCI,BCI,11/18/2022,01/16/2022,3:25 AM,9:40 AM,Delta,252,6
4664,BCI,BZF,05/12/2022,09/11/2022,1:51 AM,11:44 AM,American,258,12
6413,PMP,BFO,03/29/2022,04/16/2022,8:37 AM,10:3 PM,American,304,17
4176,ESP,BFO,01/25/2022,02/05/2022,7:56 AM,4:50 AM,American,423,15
1514,BZF,YFX,03/06/2022,08/05/2022,11:35 PM,3:50 AM,Delta,340,11
8738,FYM,PMP,08/17/2022,04/15/2022,7:29 PM,11:28 AM,American,470,2
4364,BZB,BFO,05/11/2022,09/26/2022,10:56 AM,2:38 PM,Delta,498,2
2755,FYM,ESP,12/13/2022,06/02/2022,3:25 PM,7:27 AM,United,311,21
9285,PMP,BCI,02/25/2022,03/09/2022,1:43 AM,10:41 PM,United,417,4
5145,PMP,BFO,08/26/2022,10/18/2022,9:35 PM,11:50 PM,United,374,17
1799,PMP,FYM,05/19/2022,07/08/2022,11:16 PM,5:4 AM,American,491,6
7378,FYM,BFO,01/06/2022,07/03/2022,8:24 AM,11:37 AM,American,361,2
7923,FYM,BZF,07/29/2022,04/07/2022,1:2 AM,5:57 AM,United,144,24
8636,BCI,ESP,08/10/2022,03/06/2022,3:59 AM,3:6 PM,United,322,13
1898,BZB,ESP,03/18/2022,05/01/2022,9:24 AM,9:14 PM,American,104,2
8238,YFX,BFO,07/21/2022,08/07/2022,4:58 AM,5:14 AM,American,200,23
5266,BCI,BFX,03/31/2022,06/06/2022,10:56 PM,9:19 AM,American,135,11
8797,BZB,BFO,03/18/2022,01/23/2022,1:8 PM,8:55 PM,American,425,15
5825,YFX,YCY,02/10/2022,10/03/2022,4:40 AM,10:58 PM,United,60,4
5633,PMP,BCI,01/09/2022,01/28/2022,1:20 PM,5:56 AM,United,45,7
3427,PMP,YCY,11/26/2022,08/08/2022,5:51 PM,11:45 AM,Delta,334,11
4346,FYM,BFX,11/05/2022,09/05/2022,3:20 AM,6:44 AM,United,21,24
4041,BZF,YFX,12/17/2022,04/02/2022,6:6 PM,10:24 AM,Delta,149,10
1991,YFX,BZB,06/12/2022,11/16/2022,7:29 AM,6:45 PM,United,144,5
3515,BFX,BCI,03/24/2022,03/24/2022,10:46 AM,7:8 AM,United,209,2
4669,PMP,FYM,10/14/2022,01/25/2022,1:25 AM,3:34 AM,American,146,14
9506,BZB,YFX,05/03/2022,08/11/2022,2:21 PM,1:37 PM,Delta,2,22
5202,ESP,BZF,12/29/2022,10/21/2022,3:50 AM,9:40 PM,United,354,15
2591,YFX,FYM,12/27/2022,01/29/2022,12:10 AM,9:34 PM,Delta,146,6
2822,BZB,PMP,06/19/2022,11/23/2022,11:3 PM,3:17 PM,American,131,12
3768,PMP,BCI,03/20/2022,10/29/2022,2:33 PM,9:28 PM,Delta,123,3
1130,ESP,BCI,10/17/2022,02/14/2022,5:0 AM,7:35 AM,Delta,417,9
6221,BZF,BFO,08/26/2022,09/20/2022,3:35 AM,10:11 PM,American,217,14
7985,BZB,BFX,06/21/2022,03/11/2022,4:3 PM,8:49 PM,United,319,5
4400,BZB,ESP,12/25/2022,01/30/2022,6:18 AM,11:32 AM,Delta,223,14
4753,FYM,YFX,12/18/2022,04/30/2022,10:50 AM,2:54 PM,Delta,34,13
2593,YCY,FYM,12/27/2022,04/12/2022,11:47 AM,6:17 AM,Delta,162,9
8393,BCI,YCY,01/03/2022,12/28/2022,10:59 AM,9:51 PM,United,418,19
1573,BFO,YFX,05/26/2022,10/02/2022,2:47 PM,10:26 PM,United,32,20
1461,YFX,YCY,09/18/2022,03/07/2022,10:12 PM,6:45 AM,United,208,22
1343,BCI,FYM,10/22/2022,01/12/2022,6:52 PM,6:23 PM,Delta,237,18
5506,ESP,BFO,07/24/2022,03/17/2022,11:56 PM,11:20 AM,Delta,344,24
9082,PMP,BCI,02/03/2022,03/26/2022,5:16 AM,5:18 PM,American,168,9
3729,BCI,BFO,02/24/2022,08/08/2022,9:7 PM,9:46 PM,Delta,398,4
1503,BFX,ESP,08/21/2022,07/08/2022,8:34 PM,10:37 AM,Delta,41,2
6129,BZB,YCY,10/05/2022,08/21/2022,7:25 PM,6:15 PM,United,493,16
8699,ESP,YCY,01/21/2022,03/02/2022,3:4 AM,11:6 PM,Delta,209,18
8086,FYM,BZB,01/22/2022,11/28/2022,3:20 AM,10:12 AM,American,20,18
8029,YCY,BFX,07/01/2022,10/27/2022,6:17 AM,6:32 PM,United,398,14
7534,PMP,FYM,08/28/2022,03/26/2022,12:40 AM,6:30 PM,United,255,18
3398,BFX,BZF,11/19/2022,03/10/2022,8:29 PM,7:36 AM,United,441,19
8514,ESP,BZF,09/01/2022,06/16/2022,5:16 PM,2:25 AM,American,347,20
7468,FYM,BFO,06/02/2022,07/01/2022,4:50 AM,6:46 PM,American,359,9
7059,PMP,BCI,02/09/2022,03/05/2022,2:0 AM,12:3 AM,American,353,20
2460,BZB,BZB,03/10/2022,09/30/2022,11:33 AM,3:58 AM,Delta,77,17
8666,ESP,BFO,04/19/2022,07/07/2022,3:18 PM,4:4 PM,Delta,122,23
9877,BCI,FYM,04/04/2022,06/05/2022,12:5 AM,5:36 AM,United,228,3
1194,BFX,BZF,07/28/2022,05/15/2022,12:38 AM,6:20 AM,American,106,10
6984,BCI,BFX,06/06/2022,09/23/2022,10:41 PM,12:33 AM,United,72,4
8902,BZF,BFO,09/25/2022,02/23/2022,11:15 PM,5:22 PM,American,374,6
6842,BFX,ESP,06/20/2022,10/30/2022,1:5 PM,5:57 PM,American,34,14
5199,BFX,BFO,10/30/2022,10/31/2022,9:20 AM,1:56 PM,American,481,11
1439,PMP,YCY,05/26/2022,09/21/2022,11:0 PM,5:16 AM,United,238,11
6164,BZB,FYM,01/08/2022,02/14/2022,11:12 AM,1:19 PM,Delta,306,9
9111,YFX,PMP,09/10/2022,08/09/2022,9:2 AM,4:31 AM,American,15,4
4040,FYM,YCY,07/05/2022,11/05/2022,10:42 PM,6:31 AM,American,228,9
3207,BFX,YCY,10/06/2022,12/02/2022,1:39 AM,1:48 AM,American,449,18
3384,ESP,BZF,12/05/2022,08/23/2022,4:21 AM,10:12 AM,American,314,18
4333,BFO,YCY,09/12/2022,04/11/2022,3:2 AM,4:21 AM,Delta,76,14
2314,BFO,FYM,08/03/2022,03/14/2022,2:21 PM,5:39 AM,American,468,22
2738,BZF,BZB,06/24/2022,05/04/2022,11:58 PM,1:18 AM,Delta,264,14
8653,BZB,YCY,07/14/2022,06/05/2022,2:27 AM,3:48 AM,American,369,9
7508,BZB,FYM,11/29/2022,12/06/2022,8:36 AM,12:5 PM,United,11,15
3958,PMP,BFO,08/24/2022,12/11/2022,9:36 PM,3:45 PM,United,3,22
9484,BZB,BZB,01/09/2022,08/14/2022,11:29 PM,3:53 PM,American,330,14
8588,PMP,BCI,05/04/2022,10/03/2022,12:22 PM,5:53 AM,United,259,15
3906,PMP,BZB,09/16/2022,10/06/2022,5:44 PM,3:10 PM,Delta,170,17
5764,BZB,BFO,07/29/2022,08/04/2022,6:51 AM,9:9 AM,Delta,228,14
6622,FYM,BFO,01/31/2022,11/17/2022,4:24 AM,3:16 AM,United,206,10
6487,YFX,ESP,11/08/2022,10/16/2022,5:20 PM,11:58 PM,Delta,463,12
3870,ESP,PMP,10/06/2022,01/03/2022,8:32 PM,9:10 AM,American,266,19
4644,BZF,BFX,11/28/2022,02/24/2022,2:22 PM,12:55 PM,Delta,300,22
7855,FYM,PMP,10/22/2022,09/17/2022,8:32 PM,7:29 AM,American,175,7
9813,ESP,YFX,11/30/2022,10/03/2022,2:57 AM,6:46 AM,Delta,393,6
9479,BFO,PMP,10/01/2022,02/05/2022,12:1 PM,11:27 AM,American,228,20
4514,BFO,BZB,09/09/2022,07/01/2022,12:53 PM,8:18 AM,United,389,7
9230,BZF,BZB,06/29/2022,02/05/2022,9:12 AM,6:22 PM,United,36,5
6677,BZB,BZB,04/03/2022,12/20/2022,7:3 AM,9:33 PM,Delta,417,20
7330,BZF,BFO,03/10/2022,12/20/2022,10:28 AM,8:21 AM,United,272,15
1118,BFO,FYM,06/28/2022,09/23/2022,8:31 PM,12:31 PM,United,488,15
1435,FYM,FYM,10/22/2022,01/19/2022,4:55 PM,11:58 PM,Delta,37,5
9916,FYM,BFO,09/16/2022,05/31/2022,11:19 PM,6:18 AM,United,31,16
1132,FYM,FYM,02/20/2022,12/17/2022,12:36 PM,10:39 AM,American,398,8
2917,PMP,BZF,02/17/2022,10/21/2022,2:41 AM,2:51 AM,United,171,19
7061,FYM,YCY,09/07/2022,08/08/2022,6:26 AM,10:57 PM,American,457,22
9601,BZB,FYM,07/26/2022,07/25/2022,10:46 PM,8:52 PM,Delta,70,15
5628,BZB,YCY,08/26/2022,06/12/2022,4:26 PM,12:0 PM,American,88,8
2786,BCI,YCY,08/29/2022,03/10/2022,7:41 AM,7:25 PM,United,25,21
5230,YCY,PMP,03/28/2022,10/29/2022,7:35 AM,7:52 PM,United,381,22
5072,YFX,BCI,09/23/2022,07/13/2022,11:9 PM,9:33 AM,Delta,14,7
9268,FYM,BZF,12/03/2022,02/14/2022,10:15 AM,1:4 AM,Delta,247,1
9935,PMP,BFO,01/29/2022,11/05/2022,4:24 AM,10:55 PM,American,170,23
5180,PMP,YCY,12/06/2022,12/06/2022,5:14 PM,8:19 PM,Delta,26,1
6450,BFX,BFO,01/02/2022,04/08/2022,5:21 AM,1:11 PM,United,16,7
6363,BFX,BZB,04/19/2022,04/14/2022,12:45 AM,3:53 AM,United,4,1
8820,BFO,YCY,03/13/2022,06/20/2022,10:56 AM,6:6 PM,American,304,22
5831,BZF,YFX,11/16/2022,10/01/2022,8:54 PM,5:47 AM,American,343,14
5248,ESP,BZF,02/05/2022,08/11/2022,7:15 PM,11:12 AM,United,370,19
6038,YFX,PMP,11/10/2022,06/04/2022,8:34 AM,7:58 AM,United,63,9
2540,PMP,FYM,09/26/2022,07/06/2022,4:34 PM,12:29 PM,American,450,2
6518,FYM,PMP,01/03/2022,04/27/2022,9:59 AM,3:25 PM,United,313,9
9560,BFO,BCI,10/22/2022,12/13/2022,8:41 AM,8:42 PM,United,196,1
6534,BFO,BFX,06/12/2022,11/27/2022,10:24 PM,2:39 PM,Delta,271,16
3700,BFX,BFO,08/16/2022,09/07/2022,7:40 PM,3:5 AM,American,271,23
2967,ESP,BZB,10/13/2022,09/27/2022,1:2 AM,3:59 AM,United,234,22
5723,PMP,FYM,08/02/2022,08/04/2022,7:26 PM,5:23 PM,American,462,9
1021,BZB,PMP,11/19/2022,10/04/2022,11:1 PM,5:24 AM,American,249,19
5754,BFO,BZF,04/05/2022,05/05/2022,8:28 AM,6:40 PM,Delta,240,9
4842,BFX,BZB,07/25/2022,07/29/2022,11:43 PM,7:29 AM,Delta,496,12
3260,YFX,BZB,12/29/2022,04/16/2022,11:25 AM,4:32 PM,Delta,86,22
3480,BZB,BZF,05/05/2022,01/15/2022,7:44 AM,4:58 AM,American,200,1
7251,PMP,YFX,05/31/2022,12/25/2022,3:25 AM,6:25 AM,United,153,10
2603,BZB,ESP,12/04/2022,08/14/2022,4:6 AM,7:25 AM,Delta,355,6
8069,BZF,ESP,10/31/2022,09/27/2022,4:2 AM,6:5 PM,American,319,6
7757,BZF,YCY,01/21/2022,07/13/2022,10:12 AM,11:59 AM,United,289,10
1493,BFX,ESP,03/15/2022,11/15/2022,8:37 PM,9:12 PM,United,226,16
3439,YCY,YFX,10/04/2022,10/22/2022,3:10 AM,4:55 PM,American,418,16
3229,BZB,BZB,02/03/2022,04/16/2022,10:24 AM,12:1 PM,American,282,12
3517,BFO,BCI,02/14/2022,04/02/2022,3:47 PM,3:8 AM,Delta,274,15
